	APL	CO2	COBL9	COR	E30	GL2	PET111	S17	S18	S32	S4	SCOL	SCR	WER	WOL	WOX5	Elong	Mat	Mer	Wrt	CHX	MOCK
AT3G02000	2.75246	1.645241333	1.573044	0	0.697807333	0.447574333	1.442164	0.533615	1.377202667	54.03653333	30.7268	2.64573	0.676786333	0.240688667	7.484416667	43.5512	0.032184333	0.424747333	2.561423333	2.020316667	2.030337333	0.638944333
AT3G02010	0.563618	1.188992333	0.646232667	0.220208133	0.233407933	1.022139333	0.696687667	0.389874667	0.423850333	2.0279	2.08945	1.158485	0.992859333	1.555356667	1.499853333	1.691976667	0.446888333	0.225505667	2.169876667	0.908903333	0.362191	0.680981333
AT3G02020	0.090249233	0.105232733	0.392501667	0.031888767	0.097295	0.168503667	0.0673124	0.142619367	0.612533	0.046792833	0.044952667	0.026251467	0.047859567	0.072011133	0.0757942	1.737045	0.005042333	0.1644447	0.02748387	0.311216667	0.026902933	1.216513333
AT3G02030	0.487982	2.099763333	3.123846667	1.224428333	0.807721333	3.113536667	2.14581	0.537309	1.221794667	2.553756667	3.237543333	2.77521	2.736226667	2.85349	2.2085	5.45519	0.522909667	0.672473	2.317993333	1.490944333	0.629150333	0.968040333
AT3G02040	6.184666667	4.78908	18.55793333	8.695786667	24.27703333	20.42436667	15.76153333	6.627896667	16.57743333	3.380783333	4.806083333	9.592666667	8.303283333	17.50943333	12.14990667	8.73348	14.42936667	24.60506667	8.906666667	12.61076667	10.36306667	9.414086667
AT3G02050	4.977413333	5.322073333	0.576456	2.734406667	0.977703	5.64032	3.37765	5.257103333	0.615402333	5.443086667	3.684963333	4.124443333	3.903793333	4.50436	3.330096667	4.622466667	4.375206667	2.31314	6.371836667	4.045656667	3.803496667	4.299633333
AT3G02060	1.422616667	3.49192	0.453090667	0.334350667	0.549694	1.902516667	2.312226667	1.593663333	0.453940667	3.00775	3.567103333	1.879573333	1.92398	2.116183333	2.76449	6.072513333	1.086016	0.938086667	3.68003	2.075196667	2.997273333	2.01323
AT3G02065	4.59841	5.804326667	2.605996667	3.364366667	15.6023	5.930973333	8.32124	5.870736667	5.257263333	7.507766667	11.69088667	6.711953333	8.633703333	7.491723333	6.939356667	7.466886667	5.58584	7.407046667	10.64854	7.114543333	6.52509	6.19116
AT3G02070	4.86615	7.749176667	22.5669	15.04516667	41.7313	9.748973333	9.836276667	4.251553333	52.3108	4.8209	8.028883333	9.253296667	11.20795667	7.61511	9.285856667	7.690346667	16.7349	42.8557	9.644206667	13.19273333	74.21146667	13.7168
AT3G02080	229.1343333	505.5153333	237.4403333	114.3944	55.86676667	709.4823333	422.6443333	180.6096667	106.4516667	563.03	954.695	728.8643333	567.877	884.6563333	554.478	461.322	494.332	84.1544	1604.89	358.7173333	39.09346667	217.1016667
AT3G02090	196.889	196.837	331.3833333	220.3556667	185.139	207.3556667	158.4366667	172.863	265.6843333	157.6523333	222.5326667	176.4826667	157.1283333	209.3063333	209.979	117.0156667	359.2703333	382.9286667	294.7276667	175.866	53.6708	144.2606667
AT3G02100	0.649765067	0.235938	1.109704	0.411821	0.461637333	0.764465	0.810499333	0.415599333	0.983157667	0.318331333	0.305251333	0.385430333	0.754453333	0.655570667	0.554485667	0.403719	0.039932433	0.0788605	0.022245167	0.014065967	0.407160667	0.045948667
AT3G02110	0.383776333	0.354909333	9.968453333	0.086842333	0.774491333	3.950973333	6.732313333	0.530527667	2.261566667	0.350354033	0.103257233	4.361673333	1.42099	7.696103333	2.565421	0.806428667	0.105629633	0.091148067	0.362887	0.739451333	0.717159333	1.038426333
AT3G02120	5.13057	32.0311	3.024396667	1.565933333	3.393256667	18.89306667	14.15438	2.684804333	2.057683333	21.52506667	63.0356	30.65243333	25.99	26.15316667	22.17226667	37.33153333	3.438043333	3.49576	90.25043333	21.33283333	7.045516667	15.5059
AT3G02125	0.016196867	0.026722067	0	0	0.091035667	0.050610667	0	0.086928333	0.043253	0.063786667	0.142986667	0.160390333	0	0.078102	0.046939333	0.038028667	0.009531767	0	0.054586033	0	0.052715467	0.012610967
AT3G02130	12.8926	5.954643333	4.3694	6.80754	16.841	6.545816667	7.415706667	18.7036	7.747776667	7.645993333	5.919866667	4.087276667	6.019723333	5.55285	5.405773333	7.60702	5.361193333	9.355276667	4.176943333	5.25952	24.8296	4.815383333
AT3G02140	82.14026667	27.14863333	85.90963333	85.90886667	197.7686667	45.41933333	21.24053333	157.1253333	264.9226667	26.56656667	9.8329	41.61526667	57.95163333	35.9364	29.9451	9.420673333	90.2975	97.9389	27.68576667	12.53833333	228.208	85.0859
AT3G02150	0.361929667	0.168062667	0.113224	0.107392333	4.110413333	0.064291233	0	0.240145333	0	0.205975333	0.036515	0.1527658	0.274232767	0.0247893	0.063913133	0.297327	1.040024667	6.12103	0.158772667	0.151309133	1.99536	0.615726667
AT3G02160	9.550733333	6.19163	7.53638	9.24874	15.91966667	7.033173333	6.333363333	11.75969	10.39105667	6.810916667	4.280756667	4.78645	6.286736667	5.292886667	5.681793333	7.611863333	3.14684	1.739653333	5.278653333	2.966246667	15.41126667	3.378676667
AT3G02170	34.29596667	40.76486667	52.69443333	112.0406667	18.75136667	65.2268	29.6204	28.3031	34.29263333	50.81526667	7.763293333	43.44546667	51.4276	61.40563333	34.74106667	24.68056667	60.5978	0.856023667	26.07393333	26.48236667	27.2118	10.65433333
AT3G02180	59.3646	67.83696667	41.56856667	110.1053333	11.00186	56.0283	64.6327	58.90846667	110.8559	70.2626	63.1432	48.12706667	65.14343333	57.2108	50.63473333	46.29223333	110.3818667	27.9251	79.29393333	61.3164	14.6137	43.1998
AT3G02190	14.9881	33.25973333	5.52382	5.919336667	15.01513333	21.00493333	20.51219667	6.572176667	4.69632	34.95716667	58.35083333	25.7667	18.32873333	26.25206667	23.608	33.9684	28.01106667	16.01603333	111.4600333	25.33673333	5.71507	16.57156667
AT3G02200	41.6132	94.37843333	38.33043333	18.9541	25.50236667	61.71016667	46.97063333	30.72073333	29.19543333	76.10196667	118.8623333	56.26223333	42.93636667	66.13913333	87.80943333	85.4178	59.73413333	25.94913333	129.7283333	51.48736667	29.34946667	36.76953333
AT3G02210	2.629626667	4.45082	1.065288667	0.552834	1.021467333	0.677731667	23.24135333	1.21505	1.315637333	25.4331	10.4151	3.8381	2.680836667	1.439968667	5.093893333	48.85773333	0.165087	0.095442533	4.199653333	2.268966667	0.469013667	0.893551667
AT3G02220	22.11883333	72.28966667	11.37297333	8.961796667	14.5056	44.41203333	42.38033333	19.04036667	14.85413333	70.1913	84.35393333	54.74496667	49.22346667	56.1253	60.7113	65.07406667	38.41443333	17.21846667	194.131	48.83706667	10.02443	38.09446667
AT3G02230	358.8016667	324.4076667	1998.976667	864.1806667	197.7123333	552.2996667	522.4003333	275.7126667	400.7016667	336.702	263.6023333	368.553	339.717	560.2943333	414.707	248.5126667	1014.496667	256.9623333	268.3706667	286.4613333	101.5603333	293.824
AT3G02240	0.365225	0	16.59167667	8.800613333	0	19.06706667	1.186803333	0.573005	0	0.353555333	0.235524333	5.289543333	0.250015	1.850003333	5.89298	0.129026	86.0038	175.4283333	0.243527333	8.900493333	16.88	85.2169
AT3G02242	0	0.334223333	0.516404	1.9615	0	0.774017667	0	0	0	0.138030333	0	0.463324667	0.102482667	0.141397667	0	0	14.65770667	42.10626667	0	1.151278667	0.719922667	3.968056667
AT3G02250	10.14211	11.11129667	10.79613333	21.15286667	6.069973333	7.850173333	4.975273333	8.022823333	10.87611667	8.19076	5.43872	4.851543333	6.65922	6.71409	7.165496667	8.516136667	16.71523333	7.44323	8.85191	10.5476	7.25525	8.50192
AT3G02260	39.86473333	29.3016	35.2403	31.2277	64.32486667	34.02196667	30.94726667	37.12866667	37.245	44.73223333	36.9509	30.76466667	25.52423333	30.64133333	32.67586667	34.81713333	23.1696	33.55146667	18.14396667	36.01636667	11.12896667	26.08756667
AT3G02270	0	0	0.028745333	0	0	0	0.021376567	0.034243333	0	0.88879	0	0.057755	0	0	0.006724833	0	0.003804233	0.0205125	0.0386541	0.069253667	0.349309333	0.051576267
AT3G02280	2.3264	5.509343333	1.496529	1.320936333	2.771276667	3.465893333	3.913173333	2.150733333	0.798633	4.835666667	6.38514	3.473536667	2.772796667	4.196013333	4.51185	6.90628	3.721433333	3.56061	8.63837	4.340183333	3.10868	3.17358
AT3G02290	11.1954	2.73799	8.797213333	7.091856667	13.06376667	4.69643	4.673836667	10.63252667	6.675213333	5.33994	3.651903333	3.21544	3.52182	2.826916667	4.508236667	3.25665	14.21106667	32.0619	3.624026667	8.619046667	5.829186667	9.121666667
AT3G02300	20.72193333	12.32176667	15.96133333	11.94343333	30.61086667	11.17	14.2788	17.85896667	19.54963333	10.99818	12.23996667	10.8618	12.07966667	11.51501333	13.11013333	20.102	14.22033333	21.88043333	14.59866667	19.7871	12.82273333	14.9016
AT3G02310	0.552983333	0.07031	0.368547333	0.223809333	0.108198667	0.1261473	0.599627333	0.360114333	0.312399667	0.116567133	0.018458167	0.0711718	0.421821667	0.1438469	0.091347733	0.159937567	0.033818067	0.0080122	0	0	0	0.011181133
AT3G02320	6.31717	16.21716667	7.285656667	4.629823333	11.70432333	11.2705	10.18157	5.08015	5.005696667	14.90243333	19.91106667	13.5316	9.20526	13.25376667	18.1789	15.10726667	8.987683333	5.774163333	23.7723	10.74477667	10.03681	10.22090667
AT3G02330	0.433606667	1.22624	0.183242333	0.2709977	0.2029176	0.960476	0.606574667	0.387091733	0.501292333	1.547653333	2.5196	1.064312	0.982978	1.16207	1.659006667	1.459061667	0.361394333	0.399498	2.991013333	1.176539333	0.626276333	1.005944333
AT3G02340	6.145916667	4.835806667	8.531066667	7.62532	21.4914	5.50989	8.125453333	8.71627	10.59153	6.574883333	5.261656667	5.709063333	7.438503333	6.056206667	4.359843333	6.764676667	24.03863333	35.30136667	17.19363333	12.9912	9.196426667	10.58776667
AT3G02350	65.33673333	66.58826667	53.10506667	103.6763	38.40046667	83.47663333	55.28576667	54.13346667	88.8814	52.3807	59.0392	40.76403333	38.50016667	64.5271	68.182	33.91566667	118.0516667	57.34103333	75.6069	62.76896667	37.3827	68.38643333
AT3G02360	130.451	120.668	138.5446667	151.304	509.0343333	104.1711667	62.44206667	232.8356667	399.9866667	61.76463333	70.08886667	86.00756667	112.865	85.23856667	78.0509	58.8433	210.022	382.815	118.4283333	107.8475667	38.35973333	93.39236667
AT3G02370	3.564723333	2.33443	4.90147	3.18095	3.378333333	3.188226667	3.80382	7.007506667	7.271056667	2.096393333	1.96178	1.793953333	3.554996667	2.229743333	2.43324	2.257623333	0.749656	0.595687667	1.210843667	2.117136667	2.494823333	1.914386667
AT3G02380	3.82678	1.833316667	2.598256667	2.279016667	3.436506667	1.65328	2.315203333	5.619363333	6.579263333	1.741889667	1.160745	1.774066667	1.7297	1.327733333	1.580975	3.946336667	0.381841333	0.541801667	0.668422	1.262316667	1.455333	0.648040667
AT3G02390	1.096202667	0.85005	0.288726333	1.96344	1.256238	1.077655667	1.072615	1.387707	3.33302	0.405868667	0.481270667	0.575288333	0.960831333	0.463754333	1.446636667	0.721521667	0.23729	0.287786667	1.143651	1.067312	0.660547	0.526291333
AT3G02400	4.49189	2.90966	4.55147	2.718516667	1.592161667	5.203196667	7.20065	6.72407	6.853306667	6.860966667	6.873123333	7.030683333	8.113593333	5.48625	4.736043333	3.51968	7.548176667	2.325406667	11.8686	8.946096667	3.655583333	5.2512
AT3G02410	2.83031	0.385929667	1.252630667	0.938007333	2.16601	0.512437667	0.642315667	1.558259333	2.855356667	3.533616667	0.170597167	0.778695667	1.674777667	0.928816333	0.353853	0.568221333	0.273610333	0.021315	0.092606333	0.226381	0.047893333	0.023924033
AT3G02420	32.0857	29.07756667	36.4229	42.594	22.06306667	28.8245	24.3078	23.9033	18.5609	26.3841	22.15943333	27.64576667	32.24276667	26.14903333	25.77906667	18.15123333	48.2854	40.26876667	34.15443333	23.41866667	18.14686667	21.03073333
AT3G02430	0.11031	0	2.017073333	0.249752333	0.089224	0.804091333	0.9583968	0.137810333	0.324035	0	0	0.507973	0.158866667	2.89189	0.686997	0	0.147670333	0.0602121	0.226452467	0.095657333	0.123922	0.399103333
AT3G02440	0.019304967	0	0	0	0.120743	0	0.018292733	0.037715667	0	0.030270167	0	0	0	0.0306021	0	0	0	0	0.014658967	0	0	0
AT3G02450	6.727816667	8.96969	3.733063333	3.228166667	10.8628	5.53121	4.746836667	10.83661667	3.33817	7.57739	9.219243333	6.601016667	6.42015	6.30386	7.30857	10.61687667	7.99037	8.58474	14.71763333	9.237093333	9.034123333	7.69007
AT3G02460	23.985	11.20941667	39.38703333	51.20326667	26.73273333	13.8735	6.629576667	31.50946667	51.0227	6.450156667	4.154133333	10.68366667	21.23563333	8.892326667	11.8316	6.854403333	53.37096667	49.79176667	6.315873333	26.81563333	18.02443333	22.09136667
AT3G02468	620.2673333	285.568	169.4726667	396.7763333	900.5463333	139.732	194.1193333	430.319	291.543	102.6724333	48.7562	169.215	238.8473333	97.52613333	114.8909	159.2726667	630.596	1419.42	401.158	367.7186667	211.1866667	224.863
AT3G02470	881.1173333	345.0553333	329.5403333	564.493	881.392	228.5556667	304.4263333	676.3866667	330.8883333	148.2806667	45.15426667	148.8506667	382.2716667	219.622	146.4186667	190.989	294.2253333	453.5886667	171.3826667	273.443	269.8946667	232.4563333
AT3G02480	59.4322	16.61816667	51.1463	46.81433333	289.427	20.9075	17.24555	105.3632	177.3261333	15.23666667	17.59405	34.27253333	33.7757	13.93566667	13.30659	13.98230667	0.522558333	0.658007	0.220791667	3.442856667	1.814676667	1.66875
AT3G02490	2.68926	9.695696667	1.322167	0.812091333	3.906813333	5.87573	4.950496667	3.491263333	1.315842	8.006333333	11.73972667	6.365356667	4.79253	7.334316667	8.53379	9.721033333	3.139213333	2.147053333	17.27696667	7.55934	3.363196667	7.110476667
AT3G02493	0.211925333	0.450308667	0.304503333	0.232253667	0	0.27408	1.774176	1.45029	1.720220667	0	0.407707667	1.327677667	0.075587	0.732402667	1.051923333	6.22497	0.081689333	0.212376	0.409657333	0.940772667	0.463813667	1.680105
AT3G02500	0	0.128270333	0	0	0	0	0	0.229072667	0	0	0.413183667	0.054501267	0.0288128	0.0348	0.031985533	1.161004333	0	0.0472043	0.0158751	0.393711667	0.143362667	0.567287333
AT3G02510	5.023866667	4.098123333	0.890576333	0.962059667	4.556306667	1.999796667	4.349766667	7.907846667	1.816344	1.873403333	3.0295	3.62801	3.928606667	2.015576667	2.185536667	6.14349	3.77082	2.636723333	9.76739	5.523536667	6.787446667	4.22841
AT3G02520	21.16863333	35.22496667	22.81936667	22.0756	39.77513333	26.49836667	32.66383333	18.63863333	35.73326667	33.49923333	40.81936667	22.4149	22.66056667	28.53966667	28.88016667	36.94753333	30.6062	25.23876667	41.3156	25.77226667	20.75346667	17.5313
AT3G02530	27.50776667	84.09983333	23.9174	21.59956667	15.11743333	52.58513333	41.96573333	25.36326667	18.6882	82.36303333	120.1116667	54.5649	43.97813333	66.98643333	79.7212	72.33793333	45.6094	7.338936667	119.838	44.55596667	21.57093333	32.82133333
AT3G02540	61.4639	49.20316667	44.1427	124.706	27.72716667	42.41853333	48.64866667	68.88153333	39.21793333	41.90733333	42.83373333	47.58456667	66.39603333	38.60043333	37.4928	33.5784	66.48656667	38.99803333	42.09313333	34.36293333	19.76153333	20.5953
AT3G02550	5.713493333	3.187986667	1.649363333	1.310328	9.754346667	2.57096	2.492376667	2.565323333	8.94784	6.593023333	4.088923333	2.496613333	1.941123333	3.114543333	1.910976667	3.170106667	0.891061667	1.460766667	1.314692667	2.45694	8.59986	7.778943333
AT3G02555	7.25282	10.90834667	6.428093333	3.652703333	30.5859	4.98538	10.80716667	7.002896667	17.30206667	11.13720333	14.18996667	8.53073	7.787313333	6.263576667	8.859393333	19.362	5.699633333	4.898466667	20.1312	7.42411	15.066	6.910833333
AT3G02560	88.14393333	367.486	70.37733333	43.19043333	37.50886667	192.119	124.7388	50.88776667	57.6257	241.637	394.8483333	198.8103333	141.7616667	227.205	271.7386667	282.9363333	209.0166667	30.23313333	720.321	167.1446667	19.11113333	105.87
AT3G02570	31.64076667	35.49926667	95.24426667	89.68666667	23.88883333	41.10913333	28.91673333	19.6777	73.13456667	40.12463333	32.79556667	31.64803333	31.205	37.62806667	37.31586667	23.41653333	57.3407	28.41396667	24.06443333	30.70823333	19.79426667	21.69016667
AT3G02580	30.27216667	41.8288	73.2881	155.3563333	11.49858	42.22023333	26.0582	25.2904	25.00713333	26.76763333	20.48406667	34.2874	53.65503333	30.07943333	33.0272	24.4686	77.32763333	61.14596667	41.58893333	40.00496667	18.2933	39.45636667
AT3G02590	0.367930667	0.436768667	0.643440667	0.350089667	0.043893667	0.527258333	1.521002	0	0.825003667	0	0.065541667	0.547448667	0.219349667	1.488823	0.825618	0.478072867	0	0	0.227124567	0.652709333	0.437849	0.455791
AT3G02600	3.98768	13.1227	1.978473333	9.107063333	11.24015667	5.637933333	7.93009	8.977206667	6.756373333	4.792133333	10.10331667	5.683156667	6.62816	6.756793333	9.408933333	13.05283333	11.90353333	11.95423333	14.14923333	10.10453	3.17374	11.08606667
AT3G02610	0.357865667	0.267524	0.725038667	0.088775333	0.416158167	0.395500333	1.686720667	0.412036333	4.386073333	0.375315333	0.576246667	0.263696333	0.475132667	1.050423667	0.607436333	0.47762	0.370241	1.346122	0.491357	1.459863333	2.66254	2.919126667
AT3G02620	1.699386667	1.32326	23.93986667	19.6302	0.674278333	14.91846667	4.041554	0.967841333	0.350996333	1.109964333	1.767296667	6.34716	8.487813333	21.8438	11.35953333	2.1241	1.89053	0.984349667	1.63383	22.32726667	0.426492667	16.2604
AT3G02630	22.7419	58.47976667	16.23913333	23.54176667	16.2446	43.4195	32.77726667	13.13236667	15.4691	20.54276667	28.43693333	25.2958	25.6233	31.6299	35.0069	38.55146667	51.46953333	24.3707	86.26356667	40.41543333	10.51974333	28.1607
AT3G02640	7.590486667	30.65723333	2.507049	1.134486667	2.959870333	12.63763333	9.02036	1.758342333	2.642233667	42.44033333	59.07276667	13.8228	11.72564333	16.7241	24.2262	42.56093333	2.689023333	4.05148	49.81416667	18.70093333	1.625116667	16.96243333
AT3G02645	0.280401	0.091450133	0.500131	0.237049333	0.081993667	0.334063333	0.551022	0.271763933	0.170473	0.169798933	0.016132767	0.017624267	0.030824933	0.304191	0.226988	0.1570413	0	0	0.005154433	0.0135589	0	0
AT3G02650	10.11864	33.2604	9.657816667	4.89338	7.081833333	32.30106667	20.8583	7.738296667	4.992302667	26.75253333	44.4499	31.54213333	21.42973333	39.17196667	38.681	21.93223333	27.58373333	9.403866667	77.01016667	32.42706667	7.54855	24.39823333
AT3G02660	3.30672	6.889496667	1.760876667	2.680003333	2.06091	4.72507	4.510236667	3.054283333	1.18173	8.06709	9.824183333	4.375326667	3.722963333	5.39288	6.374676667	8.103146667	6.32276	3.082406667	14.92446667	6.119226667	4.154323333	4.814636667
AT3G02670	0.027572067	0.170271167	0.052187667	0.151844333	0	0.076679333	0	0	0	0.083291333	0	0	0	0	0	0	0.021742667	0.045268667	0	0	0.523088333	0
AT3G02680	1.324608	2.788803333	0.589141667	0.443618333	0.479063333	1.707406667	1.747896667	0.955629	0.076096667	2.903743333	3.021756667	1.537087667	1.902553333	2.31133	2.45284	4.563186667	1.62129	1.030997667	5.674373333	1.715233333	3.291403333	1.240633333
AT3G02690	2.726146667	6.84761	0.70452	1.38654	1.037492667	3.016663333	7.882386667	2.30732	0.808052	4.710636667	5.37368	3.672276667	3.461096667	3.934313333	3.860316667	19.45613333	1.569496667	1.221876667	5.272976667	3.35716	1.372393333	1.798956667
AT3G02700	28.44383333	17.94763333	30.24016667	19.1906	28.90993333	15.29476667	22.41126667	13.40146667	25.27986667	20.68683333	14.76393333	12.32905333	11.66968333	14.68523333	17.9588	19.88913333	29.12686667	55.5748	19.1638	25.2039	39.96903333	20.13376667
AT3G02710	7.43617	16.3822	5.367853333	3.472753333	15.00736667	12.8095	12.50643333	10.35213333	2.393683333	15.07466667	19.9069	14.8598	13.47196667	16.17423333	14.95653333	16.95423333	15.35546667	17.13726667	42.8321	16.55386667	9.582533333	12.74086667
AT3G02720	22.623	36.96143333	48.5775	60.69476667	14.66171333	60.61826667	46.3901	17.38263333	24.49236667	20.9074	27.13246667	36.42283333	31.64836667	47.4739	36.02623333	30.14836667	60.86536667	8.479633333	44.78906667	29.48603333	16.42416667	22.15216667
AT3G02730	2.94483	4.1839	0.994053	2.691043333	0.583264667	1.79376	1.957506667	2.136789667	0.444081333	2.227106667	1.42235	1.409468667	1.81925	1.160734	1.214976	7.673843333	1.193641667	6.160096667	5.065746667	7.31181	1.255476667	1.997486667
AT3G02740	22.70016667	17.1826	17.42583333	23.58393333	53.68373333	16.7896	20.1803	20.03416667	134.0943333	39.38103333	22.9238	14.96816667	12.57483333	15.55373333	20.2375	16.54433333	30.05743333	46.1402	21.56883333	20.6617	20.87886667	18.84046667
AT3G02750	18.87103333	13.75968333	16.62363333	33.0135	61.74436667	11.0012	13.21015667	19.16053333	9.212373333	5.329593333	5.288946667	6.604183333	10.88182333	7.81458	9.680163333	10.20671667	22.42023333	30.42496667	7.290233333	18.14436667	103.0068333	19.86926667
